lat,lon,d,v,s,h
48.96776,-101.11631,1,0,0,0
47.99378,-102.93324,1,0,0,0
48.42861,-102.88829,1,0,0,0
48.06528,-102.90111,1,0,0,0
48.10906,-102.90173,1,0,0,0
48.10117,-102.93345,1,0,0,0
48.87371,-100.87084,1,0,0,0
48.92454,-100.90948,1,0,0,0
47.91783,-102.86345,1,0,0,0
48.40579,-101.00863,1,0,0,0
48.98979,-100.65691,1,0,0,0
48.41415,-102.89913,1,0,0,0
48.46491,-102.7909,1,0,0,0
48.23158,-102.96552,1,0,0,0
48.17774,-102.90655,1,0,0,0
48.09449,-102.94408,1,0,0,0
48.30403,-102.90126,1,0,0,0
48.57721,-103.00858,1,0,0,0
47.28348,-102.6444,1,0,0,0
48.75028,-100.92002,1,0,0,0
48.49751,-102.85083,1,0,0,0
48.86236,-100.48711,1,0,0,0
48.991,-101.00104,1,0,0,0
47.33084,-102.88342,1,0,0,0
48.90349,-102.76736,1,0,0,0
48.43584,-102.88832,1,0,0,0
48.07613,-102.928,1,0,0,0
48.1174,-102.89028,1,0,0,0
48.46855,-102.79644,1,0,0,0
48.98036,-100.97912,1,0,0,0
48.21364,-102.96011,1,0,0,0
48.52636,-102.90469,1,0,0,0
48.47539,-102.8623,1,0,0,0
48.11225,-102.90648,1,0,0,0
48.46129,-102.86157,1,0,0,0
48.38516,-102.89923,1,0,0,0
48.7685,-101.23159,1,0,0,0
48.90601,-101.34652,1,0,0,0
48.11584,-102.86857,1,0,0,0
48.43587,-102.92098,1,0,0,0
48.21715,-102.98713,1,0,0,0
48.09782,-102.90655,1,0,0,0
48.82276,-101.13327,1,0,0,0
48.66645,-99.93037,1,0,0,0
48.9767,-100.98459,1,0,0,0
48.02913,-102.91173,1,0,0,0
47.9144,-103.05059,1,0,0,0
48.92103,-100.93157,1,0,0,0
48.18457,-102.90659,1,0,0,0
47.86355,-102.89586,1,0,0,0
48.98999,-100.81656,1,0,0,0
48.98024,-100.99561,1,0,0,0
48.38878,-102.90465,1,0,0,0
48.8979,-100.06534,1,0,0,0
48.41414,-102.90999,1,0,0,0
48.51198,-102.80711,1,0,0,0
48.80463,-100.80493,1,0,0,0
48.98631,-100.83239,1,0,0,0
48.98977,-100.65148,1,0,0,0
47.73015,-102.90146,1,0,0,0
48.33302,-102.87436,1,0,0,0
48.39242,-102.88838,1,0,0,0
48.11225,-102.89569,1,0,0,0
48.26039,-102.93385,1,0,0,0
48.92079,-101.60902,1,5,0,0
48.91711,-100.63473,1,0,0,0
48.93164,-101.78347,1,0,0,0
48.46134,-102.80713,1,0,0,0
48.0906,-102.94969,1,0,0,0
48.9101,-100.9258,1,0,0,0
48.45046,-102.81252,1,0,0,0
48.74774,-102.36315,1,0,0,0
48.41054,-102.89381,1,0,0,0
48.05814,-102.91194,1,0,0,0
47.96497,-102.87951,1,0,0,0
48.60164,-101.23658,1,0,0,0
47.91421,-102.86863,1,0,0,0
48.18083,-102.90083,1,0,0,0
48.96439,-100.77229,1,0,0,0
48.95373,-101.00799,1,0,0,0
48.25325,-103.00342,1,0,0,0
48.95929,-100.31201,1,0,0,0
47.61,-103.94512,1,0,0,0
47.96499,-102.971,1,0,0,0
48.97665,-100.97917,1,0,0,0
48.98398,-100.97909,1,0,0,0
48.91717,-101.60901,1,0,0,0
48.99339,-100.65153,1,0,0,0
48.71402,-101.02409,1,0,0,0
48.2316,-102.95502,1,0,0,0
48.48304,-102.86166,1,0,0,0
48.10463,-102.90652,1,0,0,0
48.55904,-102.84539,1,0,0,0
47.91414,-102.68859,1,0,0,0
48.98609,-100.65144,1,0,0,0
48.77904,-100.42152,1,0,0,0
48.25316,-102.93375,1,0,0,0
48.44315,-102.92108,1,0,0,0
48.10836,-102.93276,1,0,0,0
48.3781,-102.88853,1,0,0,0
48.93217,-102.19862,1,0,0,0
48.95357,-100.83793,1,0,0,0
48.42864,-102.9209,1,0,0,0
48.10125,-102.94427,1,0,0,0
48.43224,-102.88296,1,0,0,0
48.41777,-102.91543,1,0,0,0
48.10504,-102.93843,1,0,0,0
48.91572,-99.94456,1,0,0,0
48.28583,-102.99777,1,0,0,0
48.92111,-100.99694,1,5,0,0
48.60647,-103.57774,1,0,0,0
48.85971,-102.3522,1,0,0,0
48.16292,-102.89619,1,0,0,0
47.7229,-102.91185,1,0,0,0
48.37803,-102.89921,1,0,0,0
48.41052,-102.90458,1,0,0,0
48.40328,-102.8938,1,0,0,0
48.20638,-102.99239,1,0,0,0
48.50474,-102.79632,1,0,0,0
48.96053,-101.10542,1,0,0,0
48.98212,-101.18789,1,0,0,0
48.66393,-102.1333,1,0,0,0
48.10142,-102.91195,1,0,0,0
48.98762,-100.97357,1,0,0,0
48.23887,-102.92349,1,0,0,0
48.14887,-103.50447,1,0,0,0
48.41777,-102.89379,1,0,0,0
47.92144,-102.85805,1,0,0,0
48.44323,-102.8125,1,0,0,0
48.45773,-102.81254,1,0,0,0
48.93526,-101.77799,1,0,0,0
48.67494,-102.22548,1,0,0,0
48.81977,-102.03533,1,0,0,0
48.93525,-101.78894,1,0,0,0
48.9319,-100.93702,1,0,0,0
48.80908,-102.17131,1,5,0,0
48.68949,-101.9051,1,0,0,0
48.9861,-100.65692,1,0,0,0
48.4577,-102.80164,1,0,0,0
48.22089,-102.94967,1,0,0,0
48.33665,-102.90147,1,0,0,0
48.21025,-102.96597,1,0,0,0
48.52278,-102.91016,1,0,0,0
48.23518,-102.93923,0,0,0,1
48.42499,-102.89378,1,0,0,0
48.11586,-102.91185,1,0,0,0
48.20266,-102.92281,1,0,0,0
48.4214,-102.88835,1,0,0,0
48.24242,-102.93926,1,0,0,0
48.11224,-102.9173,1,0,0,0
48.83449,-103.04095,1,0,0,0
48.22799,-102.9499,1,0,0,0
48.07619,-102.96034,1,0,0,0
48.43225,-102.91552,0,0,0,1
48.98229,-101.1384,1,0,0,0
48.39965,-102.91008,1,0,0,0
48.43959,-102.86148,1,0,0,0
48.24969,-102.92885,1,0,0,0
48.3781,-102.87768,1,0,0,0
48.38516,-102.91008,1,0,0,0
48.77558,-100.81047,1,0,0,0
48.34017,-102.95033,1,0,0,0
48.50474,-102.85083,1,0,0,0
48.92875,-102.73438,1,0,0,0
48.98577,-100.64594,1,0,0,0
48.32571,-102.95015,1,0,0,0
48.9207,-101.78895,1,0,0,0
48.03638,-102.89027,1,0,0,0
47.91421,-102.87898,1,0,0,0
48.42502,-102.92634,1,0,0,0
48.43226,-102.92637,1,0,0,0
48.32938,-102.87981,1,0,0,0
48.23509,-102.9288,1,0,0,0
48.39939,-102.88899,1,0,0,0
48.49389,-102.85666,1,0,0,0
47.89262,-102.86885,1,0,0,0
48.11196,-102.92737,1,0,0,0
48.52999,-102.9096,1,0,0,0
48.20293,-102.99727,1,0,0,0
48.6556,-100.34971,1,0,0,0
48.73179,-100.38273,1,0,0,0
48.43961,-102.81755,1,0,0,0
48.22082,-102.92826,1,0,0,0
48.2063,-102.92821,1,0,0,0
48.76489,-101.28071,1,0,0,0
48.96039,-101.76203,1,0,0,0
48.45036,-102.91012,0,0,0,1
48.03913,-101.5312,1,0,0,0
48.44678,-102.92653,1,0,0,0
47.91065,-102.86344,1,0,0,0
48.20263,-102.91198,1,0,0,0
47.96855,-102.87411,1,0,0,0
47.96137,-102.88489,1,0,0,0
48.40327,-102.9155,1,0,0,0
48.09811,-102.94974,1,0,0,0
48.63069,-101.20921,1,0,0,0
48.11911,-102.88486,1,0,0,0
48.56269,-103.01834,1,0,0,0
48.20271,-102.93365,1,0,0,0
48.75162,-102.4177,1,5,0,0
47.91423,-102.89024,1,0,0,0
48.32933,-102.95504,1,0,0,0
48.93582,-102.3301,1,0,0,0
48.41053,-102.91545,1,0,0,0
48.39682,-102.91551,1,0,0,0
48.17746,-102.94976,1,0,0,0
48.95376,-102.04587,1,0,0,0
48.83432,-102.14367,1,0,0,0
48.74799,-102.39597,1,0,0,0
48.78381,-102.31931,1,0,0,0
48.05808,-102.93337,1,0,0,0
47.97214,-102.90097,1,0,0,0
48.10864,-102.91192,1,0,0,0
48.99321,-101.87694,1,0,0,0
48.01552,-102.87939,1,0,0,0
48.4323,-102.87235,1,0,0,0
47.91421,-102.85806,1,0,0,0
48.10844,-102.92232,1,0,0,0
48.425,-102.88297,1,0,0,0
48.4178,-102.88301,1,0,0,0
48.11543,-102.93351,1,0,0,0
48.43982,-102.88353,1,0,0,0
48.21003,-102.95497,1,0,0,0
48.11251,-102.93885,1,0,0,0
48.93898,-101.73458,1,0,0,0
48.19909,-102.93909,1,0,0,0
48.18454,-102.91742,1,0,0,0
48.04,-102.8957,1,0,0,0
48.8008,-100.21308,1,0,0,0
48.43588,-102.93186,1,0,0,0
47.89623,-102.86347,1,0,0,0
47.87792,-102.88035,1,0,0,0
48.10481,-102.94965,1,0,0,0
47.91783,-102.87392,1,0,0,0
47.91063,-102.8741,1,0,0,0
48.10504,-102.91799,1,0,0,0
48.01497,-102.77616,1,0,0,0
48.2317,-102.92367,1,0,0,0
48.01918,-102.87401,1,0,0,0
48.02913,-102.89015,1,0,0,0
48.43233,-102.86146,1,0,0,0
48.21713,-102.94448,1,0,0,0
48.17016,-102.89582,0,0,0,1
48.20627,-102.93904,1,0,0,0
48.78649,-100.83769,1,0,0,0
48.11542,-102.92267,1,0,0,0
48.21717,-102.92266,1,0,0,0
48.44684,-102.80715,1,0,0,0
48.22802,-102.93917,1,0,0,0
48.18129,-102.91159,1,0,0,0
48.96096,-102.28616,1,0,0,0
48.6858,-101.86146,1,0,0,0
48.10867,-102.94422,1,0,0,0
48.98583,-101.1218,1,0,0,0
48.02548,-102.86319,1,0,0,0
48.09751,-102.8849,1,0,0,0
47.90702,-102.8688,1,0,0,0
47.92145,-102.86852,1,0,0,0
48.18103,-102.94394,1,0,0,0
48.75793,-101.53222,1,0,0,0
48.71111,-101.85039,1,0,0,0
48.32151,-101.27131,1,0,0,0
48.83741,-101.03553,1,0,0,0
48.2064,-102.96011,1,0,0,0
48.2099,-102.9336,1,0,0,0
48.50108,-102.92108,1,0,0,0
47.97216,-102.86872,1,0,0,0
48.00822,-102.78225,1,0,0,0
48.75498,-102.36314,1,0,0,0
48.20632,-102.94981,1,0,0,0
48.18821,-102.9012,1,0,0,0
48.17445,-102.95495,1,0,0,0
48.99315,-101.11083,1,0,0,0
48.99359,-100.76693,1,0,0,0
48.42865,-102.93178,1,0,0,0
48.03998,-102.94962,1,0,0,0
48.98323,-102.79472,1,0,0,0
48.22442,-102.93371,1,0,0,0
48.77214,-101.07918,1,0,0,0
47.97214,-102.8795,1,0,0,0
48.96749,-101.11631,1,0,0,0
48.19906,-102.92825,1,0,0,0
48.88547,-100.87223,1,0,0,0
48.22806,-102.92833,1,0,0,0
47.90702,-102.87957,1,0,0,0
48.0119,-102.88519,1,0,0,0
47.88142,-102.87429,1,0,0,0
47.97233,-102.72608,1,0,0,0
48.44316,-102.93197,1,0,0,0
48.9642,-101.82733,1,0,0,0
47.92145,-102.87927,1,0,0,0
48.23208,-102.93315,1,0,0,0
48.74008,-102.30298,1,0,0,0
48.10526,-102.87405,1,0,0,0
48.10504,-102.92802,1,0,0,0
48.96776,-101.12181,1,0,0,0
48.98603,-100.60182,1,0,0,0
47.87435,-102.88533,1,0,0,0
48.0903,-102.9061,1,0,0,0
48.43598,-102.82301,1,0,0,0
48.95344,-101.97479,1,0,0,0
48.77303,-102.72386,1,0,0,0
48.22446,-102.92297,1,0,0,0
47.97939,-102.8683,1,0,0,0
48.40381,-102.883,1,0,0,0
48.66712,-100.9532,1,0,0,0
48.96333,-100.29447,1,0,0,0
47.89978,-102.86885,1,0,0,0
48.02542,-102.78759,1,0,0,0
48.57274,-101.00294,1,0,0,0
48.96414,-101.12734,1,0,0,0
48.64923,-101.50851,1,0,0,0
48.18461,-102.93919,1,0,0,0
48.4287,-102.86689,1,0,0,0
48.18111,-102.95499,1,0,0,0
47.96132,-102.8741,1,0,0,0
47.75905,-102.22291,1,0,0,0
48.76108,-100.78298,1,0,0,0
48.1123,-102.94914,1,0,0,0
48.21714,-102.93364,1,0,0,0
47.98301,-102.86327,1,0,0,0
48.82667,-101.55949,1,0,0,0
48.01694,-102.76616,1,0,0,0
48.0223,-102.87942,1,0,0,0
48.0978,-102.91799,1,0,0,0
48.55519,-101.43272,1,0,0,0
48.96792,-101.07403,1,0,0,0
48.19546,-102.97635,1,0,0,0
47.90341,-102.86347,1,0,0,0
48.22079,-102.93885,0,0,0,1
48.21017,-102.94402,1,0,0,0
48.21351,-102.93851,1,0,0,0
48.21683,-102.95498,1,0,0,0
48.17331,-102.90124,1,0,0,0
48.47219,-102.85621,1,0,0,0
47.99387,-102.87949,1,0,0,0
47.58272,-102.56442,1,0,0,0
47.87452,-102.86366,1,0,0,0
48.18094,-102.92283,1,0,0,0
48.92046,-101.29164,1,0,0,0
48.30039,-101.97348,1,0,0,0
48.43236,-102.818,1,0,0,0
48.96776,-101.12731,1,0,0,0
48.1156,-102.94433,1,0,0,0
48.991,-101.00676,1,0,0,0
48.97679,-100.98447,1,0,0,0
48.97305,-100.97922,1,0,0,0
48.2802,-102.98408,1,0,0,0
48.2281,-102.91759,1,0,0,0
48.89175,-100.83795,1,0,0,0
48.82324,-101.92566,1,0,0,0
47.87068,-102.87993,1,0,0,0
48.09408,-102.90128,1,0,0,0
48.92476,-100.94799,1,0,0,0
48.20268,-102.95495,1,0,0,0
48.95694,-101.64719,1,0,0,0
48.22086,-102.9175,1,0,0,0
47.98667,-102.85787,1,0,0,0
47.97577,-102.86327,1,0,0,0
47.88511,-102.86888,1,0,0,0
48.16651,-102.90122,1,0,0,0
48.21354,-102.92819,1,0,0,0
47.95041,-102.86865,0,0,0,1
48.23162,-102.94462,0,0,0,1
48.56632,-103.00276,1,0,0,0
48.10871,-102.95496,1,0,0,0
48.0109,-102.7753,1,0,0,0
48.88865,-102.28096,1,0,0,0
48.96777,-101.11088,1,0,0,0
48.42856,-102.87761,1,0,0,0
47.9796,-102.73693,1,0,0,0
48.01185,-102.78761,1,0,0,0
47.97938,-102.8795,1,0,0,0
48.70389,-102.34575,1,0,0,0
48.79092,-102.17682,1,0,0,0
48.97138,-101.12181,1,0,0,0
48.96387,-101.12185,1,0,0,0
48.19176,-102.91741,0,0,0,1
48.01296,-102.76883,1,0,0,0
48.43953,-102.93735,1,0,0,0
48.95318,-101.41776,1,0,0,0
48.02134,-102.76841,1,0,0,0
48.19183,-102.97134,1,0,0,0
47.98668,-102.98713,1,0,0,0
48.09785,-102.89587,1,0,0,0
48.02903,-102.78222,1,0,0,0
48.43597,-102.81317,1,0,0,0
47.92506,-102.86337,1,0,0,0
47.8926,-102.85809,1,0,0,0
48.96415,-101.11635,1,0,0,0
48.54817,-102.85076,1,0,0,0
47.88901,-102.87424,1,0,0,0
47.99027,-102.85247,1,0,0,0
48.21356,-102.94985,1,0,0,0
47.99762,-102.76322,1,0,0,0
48.92502,-102.43911,1,0,0,0
48.9789,-101.07412,1,0,0,0
48.03271,-102.79836,1,0,0,0
48.20269,-102.94448,1,0,0,0
47.99072,-102.87409,1,0,0,0
47.96854,-102.86324,1,0,0,0
48.81659,-103.66508,1,0,0,0
48.10167,-102.87988,1,0,0,0
47.88176,-102.86363,1,0,0,0
47.97578,-102.87411,1,0,0,0
48.2062,-102.97092,1,0,0,0
48.19934,-102.97157,1,0,0,0
48.44323,-102.85647,1,0,0,0
48.23528,-102.91764,1,0,0,0
48.5627,-102.99742,1,0,0,0
47.98663,-102.87949,0,0,0,1
48.33294,-102.95992,1,0,0,0
48.18469,-102.94981,1,0,0,0
48.45768,-102.79076,1,0,0,0
48.96446,-101.11136,1,0,0,0
48.90605,-101.38456,1,0,0,0
47.90704,-102.85808,1,0,0,0
48.93878,-100.55821,1,0,0,0
48.42874,-102.82346,1,0,0,0
47.85302,-102.94954,1,0,0,0
47.96504,-102.72622,1,0,0,0
48.43235,-102.82889,1,0,0,0
48.98269,-100.82751,1,0,0,0
47.79127,-102.74203,1,0,0,0
47.99391,-102.85787,1,0,0,0
48.92046,-101.32461,1,0,0,0
47.99755,-102.87414,1,0,0,0
47.87446,-102.87416,1,0,0,0
48.53011,-102.56231,1,0,0,0
47.96493,-102.86871,1,0,0,0
47.95401,-102.87406,1,0,0,0
47.87811,-102.86893,1,0,0,0
48.02543,-102.79829,1,0,0,0
47.98302,-102.8741,1,0,0,0
48.22462,-102.91254,1,0,0,0
48.21357,-102.91801,1,0,0,0
48.01583,-102.78218,1,0,0,0
48.85204,-101.01352,1,0,0,0
48.92424,-101.45601,1,0,0,0
48.00934,-102.76385,1,0,0,0
47.97576,-102.88489,1,0,0,0
47.88926,-102.86308,1,0,0,0
47.88159,-102.88505,1,0,0,0
47.95045,-102.85781,1,0,0,0
47.97939,-102.85789,1,0,0,0
48.99015,-102.36856,1,0,0,0
48.11234,-102.9597,1,0,0,0
48.98978,-100.83172,1,0,0,0
48.03635,-102.8038,1,0,0,0
48.59169,-102.82989,1,0,0,0
48.43573,-101.95439,1,0,0,0
47.86727,-102.88528,1,0,0,0
47.98321,-102.73695,1,0,0,0
48.5192,-101.93815,1,0,0,0
48.42511,-102.82889,1,0,0,0
47.99766,-102.75724,1,0,0,0
47.99758,-102.76937,1,0,0,0
47.99452,-102.77526,1,0,0,0
47.997,-102.78085,1,0,0,0
48.02132,-102.77532,1,0,0,0
48.00626,-102.77529,1,0,0,0
48.0194,-102.78754,1,0,0,0
48.97837,-101.30288,1,0,0,0
48.31029,-100.53704,1,0,0,0
48.98223,-102.67924,1,0,0,0
48.94986,-100.78329,1,0,0,0
48.03268,-102.78766,1,0,0,0
48.00076,-102.87995,1,0,0,0
47.98669,-102.86871,0,0,0,1
47.99751,-102.85247,1,0,0,0
47.89621,-102.85271,0,0,0,1
47.92868,-102.86858,1,0,0,0
48.10145,-102.95507,1,0,0,0
48.97493,-101.11631,1,0,0,0
48.90969,-101.39004,1,0,0,0
48.57331,-102.34011,1,0,0,0
48.00507,-102.76879,1,0,0,0
48.00161,-102.76451,1,0,0,0
48.02226,-102.78211,1,0,0,0
48.2098,-102.9232,1,0,0,0
48.13457,-102.89551,1,0,0,0
48.97138,-101.11631,1,5,0,0
48.42506,-102.87231,1,0,0,0
48.00461,-102.78767,1,0,0,0
47.87802,-102.89042,1,0,0,0
48.90294,-101.00239,1,0,0,0
48.33088,-102.90915,1,0,0,0
48.09422,-102.8795,1,0,0,0
48.57349,-102.84531,1,0,0,0
48.57628,-101.1225,1,0,0,0
47.9941,-102.7536,1,0,0,0
47.44137,-100.46211,1,0,0,0
48.97485,-101.87688,1,0,0,0
48.9571,-100.78329,1,0,0,0
47.8998,-102.85809,1,0,0,0
47.98686,-102.74231,1,0,0,0
48.81566,-101.45033,1,0,0,0
48.88465,-101.68002,1,0,0,0
48.986,-100.63463,1,0,0,0
48.09425,-102.89046,1,0,0,0
48.25055,-103.00762,1,0,0,0
48.91692,-101.4122,1,0,0,0
47.78789,-102.9496,1,0,0,0
48.40694,-102.35592,1,0,0,0
48.19179,-102.90658,1,0,0,0
47.62307,-103.07597,1,0,0,0
48.70744,-102.06339,1,0,0,0
48.98634,-100.55759,1,0,0,0
47.83492,-103.00323,1,0,0,0
48.72411,-101.13703,1,0,0,0
48.19546,-102.9337,1,0,0,0
48.00164,-102.75799,1,0,0,0
48.00573,-102.75859,1,0,0,0
48.57348,-102.83986,1,0,0,0
48.0011,-102.85787,1,0,0,0
47.7661,-102.82094,1,0,0,0
47.99745,-102.88431,1,0,0,0
47.98299,-102.85248,1,0,0,0
47.97938,-102.89021,1,0,0,0
48.23835,-102.94468,1,0,0,0
47.88537,-102.87965,1,0,0,0
48.91706,-100.58563,1,0,0,0
48.81192,-101.36275,1,0,0,0
48.94339,-102.19852,1,0,0,0
48.84136,-103.04107,1,0,0,0
48.75504,-102.8551,1,0,0,0
48.81914,-101.2153,1,0,0,0
48.01296,-102.7592,1,0,0,0
47.97215,-102.85786,1,0,0,0
48.09792,-102.87407,1,0,0,0
48.88077,-100.9142,1,0,0,0
48.9133,-101.38499,1,0,0,0
48.66356,-101.42166,1,0,0,0
48.36148,-101.79058,1,0,0,0
48.84833,-101.4286,1,0,0,0
47.99044,-102.75854,1,0,0,0
48.96053,-101.12741,1,0,0,0
48.96079,-100.78329,1,0,0,0
48.88891,-103.18884,1,0,0,0
47.84561,-102.88524,1,0,0,0
48.57666,-101.34527,1,5,0,0
48.18098,-103.02492,1,0,0,0
48.89161,-101.36297,1,0,0,0
48.55178,-102.85629,1,0,0,0
48.87376,-101.5761,1,0,0,0
47.93241,-102.80946,1,0,0,0
48.57712,-102.85078,1,0,0,0
48.56988,-102.85018,1,0,0,0
48.5771,-102.83987,1,0,0,0
48.09033,-102.88527,1,0,0,0
47.8637,-102.87987,1,0,0,0
48.39432,-100.18058,1,0,0,0
48.20633,-102.91739,1,0,0,0
47.81675,-102.89058,1,0,0,0
48.60089,-100.45328,1,0,0,0
48.8811,-102.51623,1,0,0,0
48.5325,-100.37207,1,0,0,0
48.5255,-100.67067,1,0,0,0
48.85178,-101.29171,1,0,0,0
46.89958,-102.8293,1,0,0,0
48.61338,-102.86189,1,0,0,0
47.9908,-102.76946,1,0,0,0
47.69431,-102.90241,1,0,0,0
48.99674,-101.15497,1,0,0,0
48.39842,-100.35537,1,0,0,0
47.91067,-102.85227,1,0,0,0
48.10176,-102.86905,1,0,0,0
48.00834,-102.85786,1,0,0,0
48.84842,-101.00804,1,0,0,0
48.93537,-100.79432,1,0,0,0
48.44313,-102.95357,1,0,0,0
48.59168,-102.83995,1,0,0,0
48.58072,-102.84534,1,0,0,0
48.95336,-100.59095,1,0,0,0
48.70679,-100.53908,1,0,0,0
48.57352,-102.85628,1,0,0,0
48.58073,-102.83443,1,0,0,0
48.8815,-102.50512,1,0,0,0
48.98937,-101.71289,1,0,0,0
48.79081,-101.96945,1,0,0,0
47.9903,-102.86326,1,0,0,0
48.84478,-101.03013,1,0,0,0
48.89594,-102.13385,1,0,0,0
48.93534,-101.52673,1,0,0,0
48.92505,-102.4502,1,0,0,0
48.98661,-102.37404,1,0,0,0
48.2172,-102.91162,1,0,0,0
48.02903,-102.79303,1,0,0,0
48.06883,-102.85235,1,0,0,0
47.83475,-102.89046,1,0,0,0
47.87079,-102.85844,1,0,0,0
47.99049,-102.74775,1,0,0,0
48.87793,-102.52172,1,0,0,0
48.93946,-102.52157,1,0,0,0
48.92808,-100.78322,1,0,0,0
48.42488,-101.94892,1,0,0,0
48.00104,-102.89018,1,0,0,0
48.7683,-100.91455,1,0,0,0
48.81918,-101.22599,1,0,0,0
48.19908,-102.91741,1,0,0,0
46.87403,-103.4028,1,0,0,0
47.97233,-102.71531,1,0,0,0
48.92791,-101.11105,1,0,0,0
48.88513,-102.51059,1,0,0,0
47.9975,-102.74784,1,0,0,0
48.27356,-102.97405,1,0,0,0
48.29465,-103.00541,1,0,0,0
48.08659,-102.89066,1,0,0,0
47.4167,-101.15586,1,0,0,0
48.86166,-99.87326,1,0,0,0
48.95302,-101.30275,1,0,0,0
48.8779,-102.51071,1,0,0,0
48.83445,-102.48324,1,0,0,0
48.84853,-100.96978,1,0,0,0
48.74628,-100.42139,1,0,0,0
48.93147,-100.52535,1,0,0,0
48.87703,-100.52007,1,0,0,0
48.74302,-100.8871,1,0,0,0
48.76114,-100.5798,1,0,0,0
48.96436,-100.69529,1,0,0,0
48.88833,-100.72816,1,0,0,0
48.93226,-102.55952,1,0,0,0
48.86348,-102.40148,1,0,0,0
48.87435,-103.02504,1,0,0,0
48.2353,-102.90679,1,0,0,0
48.30914,-102.98388,1,0,0,0
48.88517,-102.52167,1,0,0,0
46.74024,-103.11897,1,0,0,0
48.58444,-102.83991,1,0,0,0
48.63102,-100.86104,1,0,0,0
48.93887,-101.76168,1,0,0,0
48.93961,-102.6371,1,0,0,0
46.7913,-102.72014,1,0,0,0
47.84205,-102.87986,1,0,0,0
47.89625,-102.87423,1,0,0,0
48.96859,-102.63105,1,5,0,0
48.58075,-102.85628,1,0,0,0
48.82048,-103.78557,1,0,0,0
48.84844,-100.99699,1,0,0,0
48.8448,-101.0025,1,0,0,0
48.83808,-102.54899,1,0,0,0
48.93237,-102.73983,1,0,0,0
48.92821,-101.01347,1,0,0,0
48.93951,-102.40652,1,0,0,0
48.87794,-102.49972,1,0,0,0
48.88517,-102.49961,1,0,0,0
48.00104,-102.86874,1,0,0,0
47.90343,-102.85271,1,0,0,0
48.00469,-102.86328,1,0,0,0
47.99753,-102.86326,1,0,0,0
48.00838,-102.95437,1,0,0,0
47.84204,-102.99236,1,0,0,0
48.55543,-102.85081,1,0,0,0
47.99022,-102.88426,1,0,0,0
48.02536,-102.77679,1,0,0,0
48.03632,-102.7931,1,0,0,0
48.20996,-102.91196,1,0,0,0
48.77195,-100.90907,1,0,0,0
48.00162,-102.77528,1,0,0,0
47.99392,-102.86871,1,0,0,0
48.88156,-102.5272,1,0,0,0
48.91776,-102.374,1,0,0,0
48.01577,-102.79297,0,0,0,1
47.84922,-102.87986,1,0,0,0
48.94301,-102.25351,1,0,0,0
46.68589,-103.16572,1,0,0,0
47.86729,-102.86359,1,0,0,0
48.67013,-100.31671,1,0,0,0
48.61696,-102.85646,1,0,0,0
48.74977,-100.26789,1,0,0,0
48.88878,-102.52711,1,0,0,0
48.81998,-102.33031,1,0,0,0
48.80799,-100.48702,1,0,0,0
48.87361,-100.65688,1,0,0,0
48.83323,-100.39397,1,0,0,0
48.88825,-100.78339,1,0,0,0
46.86698,-103.29246,1,0,0,0
48.85556,-101.06308,1,0,0,0
47.87051,-102.89044,1,0,0,0
48.09422,-102.95489,1,0,0,0
48.76576,-102.46123,1,0,0,0
48.77188,-100.89812,1,0,0,0
48.88517,-102.53265,1,0,0,0
48.5843,-102.85122,1,0,0,0
47.88536,-102.85817,1,0,0,0
48.00462,-102.87402,0,0,0,1
47.87816,-102.85831,1,0,0,0
47.82753,-102.87983,1,0,0,0
48.74412,-102.35758,1,0,0,0
48.22836,-102.90736,1,0,0,0
48.00466,-102.88421,1,0,0,0
48.74726,-101.92044,1,0,0,0
47.96861,-102.88489,1,0,0,0
47.86733,-102.87452,1,0,0,0
47.3839,-100.28106,1,0,0,0
47.7664,-103.06121,1,0,0,0
48.7539,-100.91449,1,0,0,0
48.09089,-102.87408,1,0,0,0
48.77919,-100.90907,1,0,0,0
48.76103,-100.90358,1,0,0,0
48.77922,-100.92012,1,0,0,0
48.97926,-102.53765,1,0,0,0
48.92868,-102.45566,1,0,0,0
48.85204,-101.00246,1,0,0,0
48.84481,-101.01353,1,0,0,0
48.96847,-102.4555,1,0,0,0
48.98253,-100.72241,1,0,0,0
48.6061,-102.86184,1,0,0,0
47.87458,-102.99244,1,0,0,0
46.82448,-102.02598,1,0,0,0
48.8954,-100.81108,1,0,0,0
48.48929,-100.94853,1,0,0,0
48.77916,-100.89812,1,0,0,0
47.91508,-103.8914,1,0,0,0
48.617,-102.86738,1,0,0,0
48.63036,-100.44807,1,0,0,0
48.97139,-100.64588,1,0,0,0
48.70747,-101.90516,1,0,0,0
48.8481,-101.14397,1,0,0,0
48.75313,-100.03784,1,0,0,0
48.23045,-100.60751,1,0,0,0
48.40942,-100.93753,1,0,0,0
48.8961,-102.70159,1,0,0,0
48.91418,-102.37949,1,0,0,0
48.48581,-100.79533,1,0,0,0
48.33113,-102.93116,1,0,0,0
48.81191,-101.28066,1,0,0,0
48.01198,-102.85242,1,0,0,0
48.87432,-102.5272,1,0,0,0
48.94682,-102.63652,1,0,0,0
48.87446,-103.00281,1,0,0,0
48.88452,-100.76116,1,0,0,0
48.13654,-102.89072,1,5,0,0
48.62061,-102.86196,1,0,0,0
48.78279,-100.90359,1,0,0,0
46.89597,-102.8346,1,0,0,0
